"","seqnames","start","end","width","strand","Conc","Conc_0","Conc_6","Fold","p.value","FDR"
"21162","NC_000083.7",3568659,3569059,401,"*",9.62993234831993,9.84137602266958,9.38208792315403,0.365725488330836,0.00121671507395782,0.021206780010093
"3903","NC_000069.7",65438697,65439097,401,"*",8.58123262739717,7.88327497662357,9.04961339746445,-0.647796542330729,0.00121931840439776,0.0212252777370877
"12812","NC_000075.7",63551470,63551870,401,"*",6.10396635727376,6.39323386550671,5.74177194049449,0.459510024506551,0.00122012727978607,0.0212252777370877
"11934","NC_000074.7",114425187,114425587,401,"*",5.72529010462095,6.17558517894393,5.06711721734889,0.630213713450344,0.00122602668247868,0.021297780197733
"9222","NC_000072.7",149001846,149002246,401,"*",3.15275568001212,1.38390680589272,3.92384446655681,-0.845557403147931,0.00122665400706886,0.021297780197733
"7810","NC_000071.7",144110804,144111204,401,"*",4.58795568742655,5.48828929575544,1.68289390297294,0.884298193269845,0.00123068157329425,0.021346575037139
"2354","NC_000068.8",79285018,79285418,401,"*",9.21304840351934,9.54236596816596,8.78561038548117,0.502008595586453,0.00123182871953807,0.021346575037139
"18945","NC_000080.7",65768336,65768736,401,"*",6.95851113929978,7.28718484529176,6.53216038799556,0.505426205913431,0.00123658645334303,0.02140847707384
"14202","NC_000076.7",79511362,79511762,401,"*",10.356768644642,10.5567636968333,10.1245176442321,0.351468285542521,0.00124234202732828,0.0214625963021177
"4347","NC_000069.7",107021663,107022063,401,"*",8.05553003666773,8.33829491098118,7.703490880979,0.447317775060758,0.00124330167256401,0.0214625963021177
"5882","NC_000070.7",133979050,133979450,401,"*",3.26789658612345,1.66916800001698,4.00759970467369,-0.825748383685665,0.00124342000757411,0.0214625963021177
"9690","NC_000073.7",35337684,35338084,401,"*",6.10195891364924,6.48093696802318,5.58651911131198,0.553258120120853,0.00124446687314156,0.0214625963021177
"13343","NC_000075.7",113927032,113927432,401,"*",7.81581945795941,8.105686219153,7.45268325630053,0.457092076660759,0.00125128917535136,0.0215596647321751
"13979","NC_000076.7",59733461,59733861,401,"*",10.1975836671338,10.3873311445929,9.97904568236593,0.337770331760021,0.00125521720265764,0.0216067273864528
"23540","NC_000085.7",42022186,42022586,401,"*",8.23367036132765,8.47970997555646,7.93686488041495,0.410716107464908,0.00127051649746715,0.0218492537092994
"6152","NC_000070.7",151146815,151147215,401,"*",8.05557306876906,8.45767976948294,7.4961295803208,0.576539228871498,0.00128277411865011,0.0220390601907374
"11834","NC_000074.7",106991622,106992022,401,"*",11.9561082900573,12.1795427129719,11.6916138164939,0.380542015456637,0.00129612656676032,0.0222472979239459
"4679","NC_000069.7",151948234,151948634,401,"*",3.2465187157755,3.81296099250786,2.30069424392865,0.702745374584036,0.00129935606311808,0.0222815502675434
"23842","NC_000086.8",12803664,12804064,401,"*",7.14112674640449,7.42784661530319,6.78292499606854,0.452743321403942,0.00131609113055704,0.0225471134197994
"12667","NC_000075.7",53285045,53285445,401,"*",3.20456715722704,3.88592425689119,1.86942296121748,0.784450120075908,0.00133685781914576,0.0228811769102511
"21758","NC_000083.7",46980806,46981206,401,"*",7.0757722830993,7.38006193690997,6.68966126849529,0.472914795978879,0.00134606224308633,0.0230168995486836
"4331","NC_000069.7",105579121,105579521,401,"*",6.12400728298786,6.59503556641481,5.42008976887414,0.637186234776948,0.00135841151675235,0.0231912152057111
"10662","NC_000073.7",127854661,127855061,401,"*",5.33552894154113,5.9093962481594,4.36831155834023,0.716265023822457,0.00135882514745763,0.0231912152057111
"15630","NC_000077.7",77928339,77928739,401,"*",6.87998389890658,7.17040588095912,6.51597421458347,0.458281879913787,0.00136549999788217,0.023283128859073
"4436","NC_000069.7",116717232,116717632,401,"*",7.24396089982388,6.82006776289459,7.57117640226027,-0.497959844512281,0.00137635974900116,0.0234461584789754
"22608","NC_000084.7",37795364,37795764,401,"*",6.59109838774515,6.86036781182081,6.25976694797357,0.434906614950743,0.00138192945798089,0.0235188503513299
"7511","NC_000071.7",124894874,124895274,401,"*",3.98076531791127,4.59099918723481,2.90218140337326,0.731996816765107,0.00138428289900913,0.0235273615021386
"2330","NC_000068.8",75767273,75767673,401,"*",6.84620690416874,7.17699582413759,6.41627934197199,0.496804709019027,0.00138576328468182,0.0235273615021386
"10040","NC_000073.7",73078832,73079232,401,"*",8.2202021217131,7.7822976658237,8.5556784148003,-0.506630407368537,0.00138633840827798,0.0235273615021386
"18715","NC_000080.7",47339131,47339531,401,"*",6.29669179079193,5.87105185474453,6.62494414761432,-0.498637760476826,0.00139234913537661,0.0236071815375544
"23424","NC_000085.7",27367429,27367829,401,"*",7.25792858385114,7.50059067823332,6.96602951027296,0.396522956985202,0.00139972736189987,0.0237100159229137
"19987","NC_000081.7",80096325,80096725,401,"*",9.32107658328308,9.57125987243964,9.01821304085814,0.410951106955726,0.00140658521864514,0.0238038512587397
"10045","NC_000073.7",73102728,73103128,401,"*",6.43519103985309,5.90699383136195,6.82098573804052,-0.560066985853182,0.00141681544280254,0.0239545285118778
"23330","NC_000085.7",15933280,15933680,401,"*",6.59302981262267,6.84545657240621,6.28686836564356,0.417141074423938,0.00142070643036721,0.0239978447269791
"13344","NC_000075.7",114234390,114234790,401,"*",6.24357831751124,6.52894216005485,5.88749437230472,0.453854910105633,0.00142647458935864,0.0240727585607934
"2802","NC_000068.8",128858020,128858420,401,"*",7.27267280258927,7.62106525635257,6.81241980356757,0.513017526504164,0.00143339741296082,0.0241670000801433
"15955","NC_000077.7",99100364,99100764,401,"*",6.15229869445326,6.52612080524588,5.64639438002536,0.543479585796211,0.00143623188012782,0.0241922006151754
"20277","NC_000081.7",102112980,102113380,401,"*",5.59551815963397,6.01750364947454,4.99655848064265,0.589156586412515,0.0014384564592229,0.0242070906655991
"494","NC_000067.7",64833516,64833916,401,"*",8.05183285694214,8.33642133577278,7.69695756537777,0.447708643019414,0.00144267830648943,0.0242555327563125
"1756","NC_000068.8",18848775,18849175,401,"*",7.07927306604422,7.36896693798911,6.71640868008104,0.452122234076377,0.00144507502080836,0.0242732275820805
"8823","NC_000072.7",113148498,113148898,401,"*",9.32870919527072,9.48870098636115,9.14873570993507,0.291859667773124,0.0014510259447975,0.0243505348375543
"14706","NC_000076.7",126881132,126881532,401,"*",7.66564950978342,7.90858067183966,7.37336060226776,0.404132140052174,0.00145244860747137,0.0243517776277721
"11913","NC_000074.7",112566912,112567312,401,"*",6.06156619618285,6.40453717395463,5.61076045109063,0.506394100534693,0.00145669465678692,0.0243811630856122
"9983","NC_000073.7",64038487,64038887,401,"*",5.79095059892847,5.17919874877959,6.21919850921297,-0.598587297702112,0.00145690175385588,0.0243811630856122
"9445","NC_000073.7",18979121,18979521,401,"*",6.86391841065194,7.23889199649763,6.35589294746779,0.544447772219962,0.00146181305061673,0.0244407020879503
"12556","NC_000075.7",44411911,44412311,401,"*",6.35482389334235,5.80998276284128,6.74937438273324,-0.562649443421885,0.00146520397069198,0.0244646006604312
"7972","NC_000072.7",8208456,8208856,401,"*",4.98390420716514,5.37338520220647,4.44873538752284,0.561336667970948,0.00146630764913453,0.0244646006604312
"12052","NC_000074.7",123305043,123305443,401,"*",7.29540912889644,7.51485009852112,7.03649663774399,0.377234713087436,0.00146730700089976,0.0244646006604312
"7800","NC_000071.7",143549362,143549762,401,"*",8.05837881351382,8.26887906963465,7.81183045302772,0.363426551056128,0.00146889259525168,0.0244684442734867
"9843","NC_000073.7",45748666,45749066,401,"*",5.97603691916194,6.32351498433994,5.5173841369649,0.517775538100413,0.0014717678582068,0.0244937439775486
"4181","NC_000069.7",95524503,95524903,401,"*",6.70038801959259,7.02952398494979,6.273256795485,0.494116266133182,0.00147594833227347,0.0245406989280497
"1887","NC_000068.8",28119848,28120248,401,"*",12.186100574967,12.4407032466105,11.8767283976862,0.414978617497851,0.00149072710723418,0.0247597845142279
"1630","NC_000067.7",194496717,194497117,401,"*",7.03933250324157,7.42364128393685,6.51393098582456,0.547552770386562,0.00149231942496023,0.0247597845142279
"8298","NC_000072.7",47882361,47882761,401,"*",9.99355924340713,10.1779701421959,9.78207312794843,0.328146230071069,0.00149323837492353,0.0247597845142279
"14853","NC_000077.7",6429205,6429605,401,"*",7.74430010983275,8.0099946028077,7.41837266515052,0.425785658977222,0.00149534409029242,0.024771952512303
"8955","NC_000072.7",120936570,120936970,401,"*",7.62916379223233,7.96892844711023,7.18389972118,0.507158215034141,0.00149930225179278,0.0247997434372389
"15394","NC_000077.7",65172940,65173340,401,"*",4.8410874900642,3.79522191814304,5.44102010851174,-0.724124017095242,0.00149976850160408,0.0247997434372389
"11183","NC_000074.7",36056613,36057013,401,"*",8.25349655578074,8.0273512609042,8.44894989620727,-0.341947895288441,0.00151913594932906,0.0250970154044235
"23977","NC_000086.8",47467869,47468269,401,"*",6.07930701657334,5.42410954375184,6.52822004875698,-0.607801520277162,0.00152500878138452,0.0251598184315854
"11881","NC_000074.7",110586934,110587334,401,"*",9.11534176491441,9.37138650007937,8.80383508820837,0.415023508871545,0.00152572416141031,0.0251598184315854
"3663","NC_000069.7",36570775,36571175,401,"*",5.46483942273544,6.34848238740473,2.77491588002058,0.807753566202101,0.00154459898041143,0.0254478319245339
"23744","NC_000085.7",59452529,59452929,401,"*",9.14368475074239,9.36596128488417,8.88081257134383,0.375096666439074,0.00154852144804731,0.0254870013673687
"9808","NC_000073.7",44696674,44697074,401,"*",7.42219712076843,7.78660020983971,6.9334649958201,0.530080670477141,0.00154979938535586,0.0254870013673687
"11057","NC_000074.7",22952966,22953366,401,"*",7.25925744046123,7.57166698036852,6.85994595755153,0.474204144113922,0.00155394959963084,0.0255319999276925
"22956","NC_000084.7",75094421,75094821,401,"*",5.46114558374619,5.8768915047886,4.87476519505159,0.579842115972548,0.00156293745314083,0.0256393814057813
"992","NC_000067.7",132132300,132132700,401,"*",6.36272808794914,6.68481828583099,5.94742037653048,0.484288633701557,0.00156332496692503,0.0256393814057813
"16317","NC_000078.7",3621854,3622254,401,"*",5.72313166645309,6.13803114112663,5.13844517533383,0.576177363144659,0.00156605013862952,0.0256607689230791
"3340","NC_000068.8",174487036,174487436,401,"*",4.21956550751842,4.68418793808301,3.5300076459441,0.619946479537242,0.00157052232954359,0.025710717773861
"4508","NC_000069.7",127339649,127340049,401,"*",7.95511641923284,8.22574039289021,7.62172858152246,0.431735868331211,0.00157283210589006,0.0257252077319355
"20042","NC_000081.7",83431520,83431920,401,"*",7.43379192758473,7.70543411319521,7.09885509402,0.436609494819299,0.00157445103834241,0.0257283822618542
"13602","NC_000076.7",13523140,13523540,401,"*",7.69451575277037,7.97086080998939,7.3523885456012,0.440311479639227,0.0015869728798579,0.0258875250826433
"8920","NC_000072.7",119720178,119720578,401,"*",8.58716396868791,8.78267561313563,8.36094057707694,0.340897473445148,0.00158705711172875,0.0258875250826433
"15874","NC_000077.7",96850696,96851096,401,"*",6.74631343501567,6.40027769005369,7.02519867555536,-0.436487988491562,0.00160090136832093,0.0260747844101343
"5932","NC_000070.7",137023664,137024064,401,"*",7.2476263930855,7.49183948034192,6.95347774299869,0.400752323227795,0.00160280357542267,0.0260747844101343
"16832","NC_000078.7",71364255,71364655,401,"*",7.37523213390667,7.74025360260903,6.88538228189084,0.529169900335019,0.00160286928588631,0.0260747844101343
"6796","NC_000071.7",63964003,63964403,401,"*",8.88492742633871,9.18636925702193,8.50340021152072,0.46344644938815,0.00160693313456664,0.0261173641862014
"20571","NC_000082.7",30419999,30420399,401,"*",8.71136364867194,8.44429459744588,8.93663106703235,-0.377891442702235,0.00161264345857918,0.0261736243251293
"10890","NC_000074.7",9257546,9257946,401,"*",11.0824990518646,11.2535919431433,10.8883510107324,0.30760705815315,0.00161329367413573,0.0261736243251293
"14821","NC_000077.7",4687495,4687895,401,"*",7.42715809244065,7.15326227495379,7.65725890438557,-0.382285526776324,0.00162149525677682,0.0262830698847568
"16914","NC_000078.7",79010994,79011394,401,"*",11.4711329518792,11.672145491861,11.2375078835777,0.348643545776584,0.00162449840809065,0.0263081325155989
"8112","NC_000072.7",30544785,30545185,401,"*",4.65370978353209,3.77061076791967,5.19750111395265,-0.68172830268094,0.00162868259423641,0.0263522595019058
"11563","NC_000074.7",80125813,80126213,401,"*",4.99612259703082,4.2550573447493,5.48330286051458,-0.637289979371309,0.0016301853609279,0.0263529606645256
"11587","NC_000074.7",83810004,83810404,401,"*",8.06204938226279,8.34053269904259,7.71663323512751,0.437649615366113,0.00163336695313267,0.0263807755569916
"19277","NC_000080.7",111912754,111913154,401,"*",8.52863246843453,8.27433357430622,8.7447526952233,-0.368969120773083,0.00164658804882835,0.0265705454849808
"12713","NC_000075.7",56526495,56526895,401,"*",12.3477693004809,12.5614810918937,12.0968006917574,0.364483796334212,0.00165055503659457,0.0265951904095526
"6160","NC_000070.7",152099735,152100135,401,"*",4.77845431753884,3.68781274941336,5.39240785686455,-0.714660449031284,0.00165106099845536,0.0265951904095526
"19861","NC_000081.7",75792598,75792998,401,"*",4.30284189269247,3.50519132819868,4.81351497091641,-0.654565185168997,0.00165660622328322,0.0266607295666891
"3941","NC_000069.7",72964111,72964511,401,"*",3.6772684032985,2.27865033068961,4.37389233719119,-0.746568478299026,0.00168488643631553,0.0270917136069008
"14034","NC_000076.7",63175347,63175747,401,"*",4.72155904674733,5.16431852637586,4.07950144708119,0.5935913108867,0.00168646720577679,0.0270930056358643
"8157","NC_000072.7",32127198,32127598,401,"*",7.68686193664155,8.01977921800576,7.25332104142895,0.493440344603024,0.00169492407882332,0.0272046614145002
"15839","NC_000077.7",94555172,94555572,401,"*",9.16486966253129,9.33783851579969,8.96830160059003,0.311500219548326,0.00170263669670748,0.027304183687786
"5078","NC_000070.7",46674367,46674767,401,"*",8.18753171840581,8.49909736906262,7.78960125540254,0.471815934407144,0.00170504572161936,0.0273157555012008
"15500","NC_000077.7",70285088,70285488,401,"*",9.15669734689899,9.42930023202502,8.82029647988506,0.43222258929366,0.00170638379605441,0.0273157555012008
"21214","NC_000083.7",8834959,8835359,401,"*",3.13834782390066,1.76265893820671,3.82955263335098,-0.742796335956442,0.00172096691426345,0.0275248003284811
"6674","NC_000071.7",45687892,45688292,401,"*",5.36754309327993,5.79525209216775,4.75689873532742,0.579860355357988,0.00172630451158328,0.0275857350138578
"13320","NC_000075.7",111894792,111895192,401,"*",8.56457464378702,8.84501017856613,8.21614487898994,0.439174051036058,0.00172935686742686,0.0276100768834013
"19438","NC_000081.7",11035462,11035862,401,"*",5.52376639921203,5.89791827029118,5.01725512015586,0.528220386257229,0.00173203890655504,0.0276284686710817
"3115","NC_000068.8",156695459,156695859,401,"*",6.47008510005051,6.73655903446494,6.14298228791062,0.42412250005477,0.00173844185114345,0.0277061293081177
"17787","NC_000079.7",55873482,55873882,401,"*",9.43095027009993,9.67260954761224,9.14050254325365,0.396148605802071,0.00174524111695439,0.0277899637115039
"2480","NC_000068.8",93526130,93526530,401,"*",6.95927851067777,7.23466710400004,6.61861848040497,0.435750648730237,0.00175285453719093,0.0278866029762613
"1366","NC_000067.7",170903640,170904040,401,"*",3.56073164128596,4.10066932908433,2.68794302617164,0.663571742142638,0.00175536946868759,0.027902030366278
"363","NC_000067.7",52198491,52198891,401,"*",5.65688369688601,6.07863268079292,5.0584038279477,0.570663089035679,0.0017638292183665,0.0279893219344563
"17606","NC_000079.7",41469974,41470374,401,"*",6.86895166409678,6.46418346878637,7.18468290524133,-0.474054982586934,0.00176396125388554,0.0279893219344563
"11533","NC_000074.7",75727935,75728335,401,"*",8.78294309622399,8.98511808581299,8.54774540445472,0.347407879948357,0.00177260334412167,0.028101754683762
"16992","NC_000078.7",84193779,84194179,401,"*",5.44257850450413,5.78136841561008,4.99899249682973,0.505683864102769,0.00182064294740488,0.0288380260537631
"12133","NC_000074.7",126756320,126756720,401,"*",9.96193120905841,10.1773733216703,9.70857132377909,0.364892671799929,0.00182271757100991,0.0288455838560263
"6795","NC_000071.7",63962255,63962655,401,"*",7.86555950687315,8.2299485832987,7.37685269433579,0.520611137959142,0.00182451425966267,0.0288487337887292
"3170","NC_000068.8",160807870,160808270,401,"*",6.61023323608855,6.9651106114042,6.13855074628805,0.509237617963697,0.00183283322218278,0.0289549164417799
"22893","NC_000084.7",67538212,67538612,401,"*",10.1731502545991,10.3433467233518,9.98015607218285,0.306195865875628,0.00183718369132537,0.0289927302314649
"23070","NC_000084.7",84227720,84228120,401,"*",5.6480788733533,6.01153703122014,5.16105212599593,0.516129341774104,0.00183938419182961,0.0289927302314649
"15100","NC_000077.7",43476580,43476980,401,"*",5.90905979065839,6.30111808590726,5.36898597810174,0.542537654766703,0.00184004368639635,0.0289927302314649
"2841","NC_000068.8",130899199,130899599,401,"*",6.07273834921769,6.48396823135109,5.49536106711863,0.565122211057637,0.00185493635803767,0.0292019056818537
"8803","NC_000072.7",111335605,111336005,401,"*",8.19943657758308,8.59312868645075,7.65624015256799,0.547367377000218,0.00186019985202613,0.0292592584738987
"5788","NC_000070.7",129510025,129510425,401,"*",7.26010482354025,7.51346326401271,6.9525700752811,0.408373289225837,0.00186635798482047,0.0293256452948608
"1294","NC_000067.7",162541731,162542131,401,"*",8.46430921880017,8.15508834006906,8.7188095376745,-0.411875852682803,0.00186766860990695,0.0293256452948608
"7642","NC_000071.7",135246705,135247105,401,"*",9.55016660008221,9.783237049592,9.27204892187804,0.384810498815226,0.00187401025825089,0.0293824617700682
"24391","NC_000086.8",133590400,133590800,401,"*",11.568016884148,11.1647034456956,11.8828645360114,-0.473016630705256,0.00187454150518462,0.0293824617700682
"13289","NC_000075.7",110149988,110150388,401,"*",4.20854022714632,4.87867532239668,2.91792981343475,0.715084621022472,0.00189011766368511,0.029600914703523
"4194","NC_000069.7",95754889,95755289,401,"*",6.06511019492436,5.58669237675565,6.42377161624261,-0.511291456959985,0.00192374450478939,0.0300725479126607
"5291","NC_000070.7",77072407,77072807,401,"*",3.02436988556475,3.7037267475025,1.69729048805467,0.710414081017826,0.00192472103321821,0.0300725479126607
"23309","NC_000085.7",11942204,11942604,401,"*",3.82742229270336,4.40420597946451,2.85168416089669,0.677053410994157,0.00192522929539989,0.0300725479126607
"7362","NC_000071.7",117125943,117126343,401,"*",4.77234238419678,5.18194861584535,4.19818146019885,0.556307993761778,0.00192715336994929,0.0300765846163996
"22156","NC_000083.7",86962865,86963265,401,"*",12.0877921994213,12.263737917229,11.8873690963069,0.312641249471029,0.00195115395442552,0.0304248592012622
"14290","NC_000076.7",81161638,81162038,401,"*",6.9013288803962,7.18303699203035,6.55092905591113,0.436370423822852,0.00195433248724698,0.0304481291822423
"3098","NC_000068.8",156149295,156149695,401,"*",9.339162055516,9.58632828217598,9.04071370145162,0.399127056457327,0.00196595925024137,0.0306028673979384
"13633","NC_000076.7",18407340,18407740,401,"*",8.42812614357168,8.63107233242874,8.19188348555976,0.348287751737789,0.00197656307025889,0.0307414292503572
"5941","NC_000070.7",137384493,137384893,401,"*",7.19079404993381,7.47551570667669,6.83571127597433,0.43745430363365,0.00198563697247344,0.030842805726361
"24230","NC_000086.8",99860032,99860432,401,"*",10.7254139450095,10.8833814923847,10.547998531984,0.286821293061097,0.00198649737275062,0.030842805726361
"18824","NC_000080.7",55299069,55299469,401,"*",6.14580234676981,5.76989745722978,6.44373102502658,-0.454121841301241,0.00198956766032831,0.0308639374935982
"24396","NC_000086.8",133650549,133650949,401,"*",7.27418286936398,6.95120516145265,7.53791659321391,-0.420086767592838,0.00199258934964857,0.0308842797309907
"8055","NC_000072.7",22297740,22298140,401,"*",5.12255983824241,5.65271033064661,4.27550948474031,0.63847326942845,0.00201732967428992,0.0312361896244876
"14264","NC_000076.7",80690668,80691068,401,"*",6.67269776370858,6.34287734468575,6.9409698342944,-0.422511312597305,0.00201989439534705,0.0312361896244876
"18417","NC_000080.7",4189507,4189907,401,"*",9.02214471157266,9.27519494039773,8.71506451148304,0.404689237170413,0.0020204834402947,0.0312361896244876
"19884","NC_000081.7",76118313,76118713,401,"*",4.40219467655929,4.82127308521287,3.80911624265816,0.561668188558316,0.00203387733475076,0.031416358454743
"3029","NC_000068.8",152179479,152179879,401,"*",6.18963546882283,5.66200902444194,6.5751271624293,-0.537668643961377,0.00204377046367883,0.0315421908227766
"23237","NC_000085.7",8661894,8662294,401,"*",7.34465854189993,7.69736166127658,6.87682394934092,0.501819139148068,0.00204773649184143,0.0315764114715462
"18894","NC_000080.7",60993716,60994116,401,"*",6.3219248415526,6.6818692927473,5.84121213679565,0.511596086942257,0.00205076626526146,0.031596148849681
"22245","NC_000084.7",5210919,5211319,401,"*",5.97748068690619,6.31728965810717,5.5321402500235,0.485098702975447,0.00206073720998304,0.0316985306974717
"17008","NC_000078.7",84966106,84966506,401,"*",9.60222735244225,9.82120804969561,9.34395584632316,0.367113643017276,0.00206092235913118,0.0316985306974717
"12121","NC_000074.7",126218998,126219398,401,"*",9.08202900060991,8.79386579789201,9.32210631058002,-0.391618673139316,0.00206853565490304,0.0317448887606486
"15256","NC_000077.7",56709926,56710326,401,"*",4.82904742384169,5.33449820697517,4.04424926299255,0.629148574382728,0.00206898386929098,0.0317448887606486
"21430","NC_000083.7",26011168,26011568,401,"*",7.38998119105199,7.64748222375597,7.07631356522135,0.413766285258534,0.002070836184291,0.0317448887606486
"8285","NC_000072.7",47649651,47650051,401,"*",3.85411317861315,4.45753010508412,2.79728979126562,0.670246463824098,0.00207116182401612,0.0317448887606486
"4991","NC_000070.7",41480237,41480637,401,"*",7.25984752049614,7.51258264155299,6.95323179058076,0.404668190594176,0.00207272657965358,0.0317448887606486
"22414","NC_000084.7",31576652,31577052,401,"*",9.43744749669737,9.05670905294707,9.73839779796747,-0.456023742780134,0.00207815054874202,0.0318009868293514
"6377","NC_000071.7",21260470,21260870,401,"*",3.24604693523394,1.40581655492773,4.02906165374246,-0.719560566912136,0.00208309600687336,0.0318496736630925
"7268","NC_000071.7",112568994,112569394,401,"*",7.64712774197692,8.05348756096027,7.07936556795055,0.552466734121448,0.00208971927497581,0.0319125911683653
"3081","NC_000068.8",155620815,155621215,401,"*",4.54153310885383,3.68324008943129,5.0759883851544,-0.645024984373035,0.00209123262257046,0.0319125911683653
"4367","NC_000069.7",108106612,108107012,401,"*",4.62703452530662,5.08382838466907,3.95474877014383,0.591177522483812,0.00209251303889597,0.0319125911683653
"4513","NC_000069.7",127428019,127428419,401,"*",5.03058062765484,5.37722590063642,4.57338284163969,0.504104513642422,0.00209734986973692,0.0319179271223601
"4785","NC_000070.7",9281577,9281977,401,"*",7.95438689609187,7.54173695185239,8.27488055906085,-0.476350366315134,0.00209909596620837,0.0319179271223601
"10938","NC_000074.7",12728092,12728492,401,"*",4.6270517126486,5.09386276734596,3.93261094604462,0.596501630665835,0.00210134609208926,0.0319179271223601
"16020","NC_000077.7",102621936,102622336,401,"*",6.66039120273155,6.97904524490741,6.25079400048681,0.472732405184659,0.0021016401268281,0.0319179271223601
"16532","NC_000078.7",27391978,27392378,401,"*",5.42526889145512,4.59778287287131,5.94781650233564,-0.636133347850645,0.00210170102168058,0.0319179271223601
"15654","NC_000077.7",79372735,79373135,401,"*",4.17088663999582,3.05851174358819,4.79144301807587,-0.68142329656733,0.00210603407865004,0.0319568549228435
"19610","NC_000081.7",37530606,37531006,401,"*",4.14261183528003,4.66780138094695,3.30836907968061,0.641471090067929,0.00211049271875292,0.031997621345526
"23583","NC_000085.7",45756028,45756428,401,"*",8.08030027063938,8.36879505203216,7.71931878654396,0.440532816800955,0.0021194767688041,0.0321068724952145
"4908","NC_000070.7",32561783,32562183,401,"*",4.55234442098904,3.08819032800504,5.26388514655192,-0.704417786211439,0.00212222682604175,0.0321215840719496
"11738","NC_000074.7",96305008,96305408,401,"*",6.98987939326489,7.25803111255079,6.66024113257061,0.42332143102054,0.00213082617279735,0.0322049232492933
"17648","NC_000079.7",45563933,45564333,401,"*",7.41200763457196,7.75863601410617,6.95483933973844,0.497291913426879,0.00213129995474916,0.0322049232492933
"19390","NC_000081.7",5218990,5219390,401,"*",6.80548881758251,7.11881409704204,6.40467631945805,0.466511241710029,0.00214399855016625,0.032369717241097
"7229","NC_000071.7",110350484,110350884,401,"*",6.42243846107629,6.78142789110134,5.94343449269833,0.511984874002728,0.00215733136631109,0.0325283363288192
"15634","NC_000077.7",78078727,78079127,401,"*",6.86345895646858,7.13766206036868,6.52461400360283,0.42794759740352,0.00215810748861524,0.0325283363288192
"10304","NC_000073.7",99809295,99809695,401,"*",5.25051740124203,5.62436868268458,4.74455941050848,0.527385996781264,0.00216002880980569,0.0325301419671904
"12028","NC_000074.7",122753277,122753677,401,"*",4.90587554832398,5.34278658817116,4.27614518627382,0.568618739776453,0.00216773688424355,0.0325963086288987
"13861","NC_000076.7",42838301,42838701,401,"*",3.10552924051708,3.67870726428726,2.14031588987974,0.661315642172926,0.00216803271104321,0.0325963086288987
"10508","NC_000073.7",120274037,120274437,401,"*",7.51651980530816,7.78173153434019,7.19131955189516,0.416039758979433,0.00217668685909642,0.0326991968508354
"21413","NC_000083.7",25109138,25109538,401,"*",5.66446148674388,6.30668205392069,4.47764282695257,0.681801072571136,0.00218174744350126,0.032747974719287
"23396","NC_000085.7",24476401,24476801,401,"*",4.26235229473719,3.3761157866625,4.80730881945743,-0.641121814607025,0.002190680261552,0.032854745417645
"3273","NC_000068.8",168103658,168104058,401,"*",7.44253008648267,7.66422596449575,7.18047027666956,0.370194797209558,0.00220049313393206,0.0329745265721255
"19644","NC_000081.7",42289913,42290313,401,"*",3.63274958798053,4.26276180042065,2.48849027930164,0.673686065619232,0.00220395876019514,0.032999074073668
"15553","NC_000077.7",75064660,75065060,401,"*",6.32080226603922,5.92397543682685,6.63169259120375,-0.46403303232845,0.00222410964737006,0.0332731962738701
"7437","NC_000071.7",122581735,122582135,401,"*",7.62057865159714,7.90294683247234,7.26915523635567,0.43764812029393,0.00222716736420841,0.0332913585227742
"8999","NC_000072.7",125059333,125059733,401,"*",3.45108108768799,4.12881828554636,2.13049104583228,0.681096745133207,0.00224072688663945,0.0334663402746472
"15339","NC_000077.7",60842934,60843334,401,"*",6.67778388381648,6.2821158921275,6.98796420668508,-0.46242517656854,0.00225816216272594,0.0336988712168118
"3939","NC_000069.7",72957008,72957796,789,"*",6.59758077084583,7.12182418816071,5.76576279636116,0.626630555415776,0.00226318783713016,0.0337459808216841
"3382","NC_000068.8",177977213,177977613,401,"*",8.52150278754956,8.77519363232396,8.21347754250245,0.403569305512108,0.00226724830433336,0.0337786325341151
"7261","NC_000071.7",112362451,112362851,401,"*",7.51231892345788,7.13144863761014,7.81335141362056,-0.452383347366227,0.00228395281218462,0.0339482291647353
"11964","NC_000074.7",117698312,117698712,401,"*",6.40633748261282,6.66611505971866,6.0892808868622,0.413096510166028,0.00228419973690264,0.0339482291647353
"3168","NC_000068.8",160791129,160791529,401,"*",7.71585440164844,8.00698495294256,7.35072872688387,0.440057311569282,0.00228427194080708,0.0339482291647353
"19633","NC_000081.7",39741614,39742014,401,"*",8.25544010723758,7.96334937049508,8.49823450500184,-0.394204056657955,0.00228890510195847,0.0339891113701185
"8739","NC_000072.7",101127441,101127841,401,"*",11.7230170649457,11.9209998716202,11.4934768121601,0.339858077591327,0.00230344852769992,0.0341517411351233
"20748","NC_000082.7",44914363,44914763,401,"*",7.85177925955483,8.02353294705012,7.65677960271695,0.310647143488948,0.00230363962466524,0.0341517411351233
"8953","NC_000072.7",120911582,120911982,401,"*",9.25790917380823,9.52007192984983,8.93728756696374,0.413402057661648,0.00230596098720457,0.034158111194383
"15397","NC_000077.7",65580935,65581335,401,"*",9.87727125669049,10.1320453796065,9.56764557937666,0.404462962480141,0.00232494802005847,0.0344111363919638
"15058","NC_000077.7",34980078,34980478,401,"*",6.79320463218345,7.07660394780384,6.44017980918943,0.431511630320591,0.00232959146222583,0.0344516241059884
