"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name","refseq","ensembl"
"Gm27042",122.202371905008,-0.863299809432226,0.149196339502316,-5.78633371510315,7.19392302405425e-09,1.22684429319747e-07,"Gm27042","102636239","predicted gene, 27042","XR_386705",NA
"Tctn3",743.542491647126,-0.539728427801019,0.0680954151754408,-7.92606119531638,2.26206151571044e-15,8.63824741311925e-14,"Tctn3","67590","tectonic family member 3","NM_001365072","ENSMUSG00000025008"
"Entpd1",222.956393192914,-0.384945264289211,0.128703337454298,-2.99095013309895,0.00278110905037459,0.0133509811063634,"Entpd1","12495","ectonucleoside triphosphate diphosphohydrolase 1","NM_001304721","ENSMUSG00000048120"
"Blnk",970.025705396806,-0.455394875139866,0.158635444711666,-2.87070065562957,0.0040956316715345,0.0185146053821844,"Blnk","17060","B cell linker","NM_001365054","ENSMUSG00000061132"
"Tll2",166.726188054698,-1.80248134630693,0.170752941681,-10.556077854719,4.76143078316513e-26,4.66120398049188e-24,"Tll2","24087","tolloid-like 2","NM_011904","ENSMUSG00000025013"
"Lcor",1095.92945311586,0.231890080108129,0.100645243020287,2.30403418134115,0.021220724899933,0.0728419264823543,"Lcor","212391","ligand dependent nuclear receptor corepressor","NM_001370767","ENSMUSG00000025019"
"Frat2",261.517708765837,-1.09619227146981,0.169984729020271,-6.44876912054312,1.12762188594413e-10,2.47894940409975e-09,"Frat2","212398","frequently rearranged in advanced T cell lymphomas 2","NM_177603","ENSMUSG00000047604"
"Rrp12",6727.56349427152,-0.232492997394509,0.0960430414392578,-2.42071673189929,0.0154899424761794,0.0564397060940619,"Rrp12","107094","ribosomal RNA processing 12 homolog","NM_199447","ENSMUSG00000035049"
"Exosc1",504.827346629059,-0.28777740615022,0.0840425764147274,-3.42418591179447,0.000616644199093942,0.00362278466967691,"Exosc1","66583","exosome component 1","NM_001164561","ENSMUSG00000034321"
"Pi4k2a",3194.91584460799,0.229340160504726,0.0885241207858298,2.59070814224271,0.00957786819870352,0.0379580063996483,"Pi4k2a","84095","phosphatidylinositol 4-kinase type 2 alpha","NM_145501","ENSMUSG00000025178"
"Avpi1",1226.78984539819,0.926649058794719,0.116047723039675,7.98506885376724,1.4044389223492e-15,5.48133331830517e-14,"Avpi1","69534","arginine vasopressin-induced 1","NM_027106","ENSMUSG00000018821"
"Loxl4",19.9378084151223,-0.617973685285631,0.271516005588466,-2.2760119940122,0.0228452917577549,0.0770892638841476,"Loxl4","67573","lysyl oxidase-like 4","NM_001164311","ENSMUSG00000025185"
"Cnnm1",6231.8036041762,0.611745719132594,0.0701064202777374,8.72595857425138,2.63935295968282e-18,1.43456119916012e-16,"Cnnm1","83674","cyclin M1","NM_001373992","ENSMUSG00000025189"
"Got1",9455.37598634312,0.298521995721183,0.0828993800723363,3.60101602039362,0.000316976042071917,0.00202615385623099,"Got1","14718","glutamic-oxaloacetic transaminase 1, soluble","NM_010324","ENSMUSG00000025190"
"Entpd7",1429.75157975775,0.721452089719357,0.102505378477712,7.03818765837956,1.94756284494483e-12,5.41740440338737e-11,"Entpd7","93685","ectonucleoside triphosphate diphosphohydrolase 7","NM_053103","ENSMUSG00000025192"
"Cox15",1709.96342996952,-0.309415094485078,0.0553838918369506,-5.58673441360877,2.31379160514033e-08,3.63136168746515e-07,"Cox15","226139","cytochrome c oxidase assembly protein 15","NM_144874","ENSMUSG00000040018"
"Cutc",145.926743649044,-0.444949422039594,0.137953108215781,-3.22536713956182,0.00125811215423151,0.00668240085756239,"Cutc","66388","cutC copper transporter","NM_001113562","ENSMUSG00000025193"
"Dnmbp",830.750338954526,0.468443405832623,0.0666705351572293,7.02624337314664,2.12168257641254e-12,5.85674213168388e-11,"Dnmbp","71972","dynamin binding protein","NM_001306088","ENSMUSG00000025195"
"Erlin1",1027.84989353635,0.264239911753043,0.114290031054527,2.31201189915659,0.0207770275853543,0.0715684587451193,"Erlin1","226144","ER lipid raft associated 1","NM_001164359","ENSMUSG00000025198"
"Cwf19l1",356.804555113941,-0.247601214223889,0.0860894572659126,-2.87609217304158,0.00402632119252154,0.0182554721623053,"Cwf19l1","72502","CWF19 like cell cycle control factor 1","NM_001081077","ENSMUSG00000025200"
"Scd3",132.542074199185,-0.267500173909234,0.117084036727059,-2.2846852686914,0.0223312890300454,0.0757008054951931,"Scd3","30049","stearoyl-coenzyme A desaturase 3","NM_024450","ENSMUSG00000025202"
"Scd4",43.1774553649523,-0.465366111552946,0.210561503901276,-2.21011962267869,0.0270968613516108,0.0883565120149414,"Scd4","329065","stearoyl-coenzyme A desaturase 4","NM_183216","ENSMUSG00000050195"
"Scd1",25622.4596395919,0.253521360203972,0.069671461969398,3.63881211959247,0.00027389852638763,0.00178230186891752,"Scd1","20249","stearoyl-Coenzyme A desaturase 1","NM_009127","ENSMUSG00000037071"
"Hif1an",2590.76367693634,-0.233592834964006,0.0717031601294059,-3.25777601074249,0.00112288999959588,0.00604159524769415,"Hif1an","319594","hypoxia-inducible factor 1, alpha subunit inhibitor","NM_176958","ENSMUSG00000036450"
"Twnk",655.833546573737,-0.761040321419274,0.105681371544097,-7.20127218543638,5.96533303445967e-13,1.75580956873074e-11,"Twnk","226153","twinkle mtDNA helicase","NM_001348254","ENSMUSG00000025209"
"Kazald1",84.7405604725389,-0.48147276090561,0.189054830632769,-2.54673609393695,0.0108735630173821,0.042122576105158,"Kazald1","107250","Kazal-type serine peptidase inhibitor domain 1","NM_001362397","ENSMUSG00000025213"
"Btrc",3421.98615815313,-0.343933852242992,0.0498932324861365,-6.89339686175994,5.44756198984973e-12,1.44283035722193e-10,"Btrc","12234","beta-transducin repeat containing protein","NM_001037758","ENSMUSG00000025217"
"Poll",287.094826291085,-0.389773085900146,0.121708801385906,-3.20250533619405,0.00136237776115306,0.00717383998510283,"Poll","56626","polymerase (DNA directed), lambda","NM_001330506","ENSMUSG00000025218"
"Fbxw4",684.218883203038,-0.403224151300005,0.0809593843443053,-4.98057334014754,6.33961709402864e-07,7.44905008548365e-06,"Fbxw4","30838","F-box and WD-40 domain protein 4","NM_013907","ENSMUSG00000040913"
"Armh3",913.026652991329,-0.387945624459627,0.0807720727773286,-4.80296730194247,1.56331422316112e-06,1.69940887853938e-05,"Armh3","71617","armadillo-like helical domain containing 3","NM_198296","ENSMUSG00000039901"
"Hps6",369.001025086903,0.38846137209119,0.123367265913266,3.14882046882924,0.00163930871515251,0.00842672211308018,"Hps6","20170","HPS6, biogenesis of lysosomal organelles complex 2 subunit 3","NM_176785","ENSMUSG00000074811"
"Ldb1",4236.69007028566,-0.251762812050777,0.0858585079841938,-2.93229894115008,0.00336462704229257,0.0156765255225827,"Ldb1","16825","LIM domain binding 1","NM_001113408","ENSMUSG00000025223"
"Nfkb2",161.182215810217,0.387772218157396,0.11847526611329,3.27302255465368,0.00106403986471006,0.00576742807060191,"Nfkb2","18034","nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100","NM_001177369","ENSMUSG00000025225"
"Mfsd13a",810.481179824743,-0.252213637024731,0.0948341426984709,-2.65952356238042,0.00782512563793902,0.0321179988831692,"Mfsd13a","75146","major facilitator superfamily domain containing 13a","NM_029186","ENSMUSG00000025227"
"Trim8",5795.43107279876,0.296802756030726,0.0766249265960901,3.87344914005922,0.000107305808383203,0.000773850882678865,"Trim8","93679","tripartite motif-containing 8","NM_053100","ENSMUSG00000025034"
"Arl3",2580.30571370537,0.156515298445387,0.0689870019923557,2.26876504160493,0.0232826179152842,0.0782817280533057,"Arl3","56350","ADP-ribosylation factor-like 3","NM_001355233","ENSMUSG00000025035"
"Sfxn2",47.2165411278373,-0.423670297760177,0.18713320137445,-2.26400390015463,0.0235738749005653,0.0790659642936052,"Sfxn2","94279","sideroflexin 2","NM_053196","ENSMUSG00000025036"
"Wbp1l",2283.42006104141,0.369316789956779,0.0665995943785452,5.54533091984946,2.93398736323241e-08,4.50887442229966e-07,"Wbp1l","226178","WW domain binding protein 1 like","NM_001177812","ENSMUSG00000047731"
"Nt5c2",2664.84523436392,-0.340415510090197,0.0567844668883934,-5.99487023025617,2.03647999282476e-09,3.74319387892758e-08,"Nt5c2","76952","5'-nucleotidase, cytosolic II","NM_001164363","ENSMUSG00000025041"
"Ina",13016.7405479387,0.830809242339231,0.0692568869332694,11.9960523657342,3.72650452852291e-33,5.79209945095591e-31,"Ina","226180","internexin neuronal intermediate filament protein, alpha","NM_146100","ENSMUSG00000034336"
"Calhm2",95.166778004726,-1.28437182440663,0.151869139963231,-8.45709552788399,2.74119354563996e-17,1.30567764610738e-15,"Calhm2","72691","calcium homeostasis modulator family member 2","NM_133746","ENSMUSG00000033033"
"Sh3pxd2a",3245.58568227387,-0.389121687205009,0.0790486251409435,-4.92256110098316,8.54188821006946e-07,9.74589292944113e-06,"Sh3pxd2a","14218","SH3 and PX domains 2A","NM_001164717","ENSMUSG00000053617"
"Stn1",520.963648210413,-0.28776703734376,0.0808188072092695,-3.56064444998087,0.000369945731078395,0.0023109591139907,"Stn1","108689","STN1, CST complex subunit","NM_175360","ENSMUSG00000042694"
"Slk",4720.97945028969,0.80985059402092,0.255725417356405,3.16687563713008,0.00154086198410751,0.00797154262668644,"Slk","20874","STE20-like kinase","NM_001164639","ENSMUSG00000025060"
"Itprip",584.174441128794,1.27725279987809,0.114673856092679,11.1381342129615,8.18153936198689e-29,1.02090630954257e-26,"Itprip","414801","inositol 1,4,5-triphosphate receptor interacting protein","NM_001001738","ENSMUSG00000117975"
"Cfap58",23.3031656422565,0.929205928826827,0.282404899475374,3.29033218103872,0.00100069172775964,0.0054624943697391,"Cfap58","381229","cilia and flagella associated protein 58","NM_001163267","ENSMUSG00000046585"
"Add3",8200.65512794445,-0.291731454730475,0.0818202000350331,-3.56551871793963,0.000363137241859906,0.00227445344238801,"Add3","27360","adducin 3","NM_001164099","ENSMUSG00000025026"
"1700001K23Rik",9.50680813944916,-1.17224990012325,0.487266680957033,-2.40576658724305,0.0161385722968733,0.0582876809067058,"1700001K23Rik","69319","RIKEN cDNA 1700001K23 gene","NR_036590","ENSMUSG00000118314"
"Mxi1",3432.85330122478,0.348366107613818,0.057091084359354,6.1019353813822,1.047917429893e-09,2.03151520134289e-08,"Mxi1","17859","MAX interactor 1, dimerization protein","NM_001008542","ENSMUSG00000025025"
"Smndc1",1691.42584202853,-0.142959540283015,0.0579369282650332,-2.46750293058418,0.0136059107661237,0.0507971202833852,"Smndc1","76479","survival motor neuron domain containing 1","NM_001356986","ENSMUSG00000025024"
"Mirt1",135.445803965366,0.687168897734213,0.173637173613132,3.95749875119048,7.57386833268643e-05,0.000567927943236863,"Mirt1","381232","myocardial infarction associated transcript 1","NR_028427",NA
"Dusp5",1572.88199899751,0.226911429584676,0.102528637043136,2.21315172159374,0.0268871872695817,0.0877858985129387,"Dusp5","240672","dual specificity phosphatase 5","NM_001085390","ENSMUSG00000034765"
"Pdcd4",2620.41861986633,-0.475669303483358,0.144045992321711,-3.30220435720975,0.000959281531468601,0.00527709079667561,"Pdcd4","18569","programmed cell death 4","NM_001168491","ENSMUSG00000024975"
"Shoc2",1589.20908375316,0.693223414915752,0.240042719928949,2.88791684713846,0.00387802377054043,0.0176553708094054,"Shoc2","56392","Shoc2, leucine rich repeat scaffold protein","NM_001168505","ENSMUSG00000024976"
"Adra2a",2135.38774263233,0.404171618858058,0.124618953775849,3.24325960547733,0.00118170484593266,0.00631061728905388,"Adra2a","11551","adrenergic receptor, alpha 2a","NM_007417","ENSMUSG00000033717"
"Gpam",3580.8746610695,0.116919709878672,0.0538612102358412,2.17075905585332,0.0299493904637584,0.0953762130890251,"Gpam","14732","glycerol-3-phosphate acyltransferase, mitochondrial","NM_001356285","ENSMUSG00000024978"
"Gm31356",273.319226292722,-0.491118802253743,0.222999121790826,-2.20233514064874,0.0276416436869428,0.0897409495264417,"Gm31356","102633560","predicted gene, 31356","XR_001782665",NA
"Gucy2g",167.902915291583,0.523923740003954,0.144100290518025,3.63582709042781,0.000277090154062794,0.00179844704755995,"Gucy2g","73707","guanylate cyclase 2g","NM_001081076","ENSMUSG00000055523"
"Acsl5",3505.89554412514,0.259324129038796,0.0612150621321299,4.23627976524891,2.27253602540929e-05,0.000192665386766638,"Acsl5","433256","acyl-CoA synthetase long-chain family member 5","NM_027976","ENSMUSG00000024981"
"Zdhhc6",1037.40652772119,-0.373572527503744,0.0670706556015318,-5.56983563308441,2.54979761656737e-08,3.95620525113461e-07,"Zdhhc6","66980","zinc finger, DHHC domain containing 6","NM_001033573","ENSMUSG00000024982"
"Tcf7l2",360.50138059361,0.385106616710977,0.103995406956701,3.70311178138203,0.000212970985202847,0.00142940639651866,"Tcf7l2","21416","transcription factor 7 like 2, T cell specific, HMG box","NM_001142918","ENSMUSG00000024985"
"Nrap",1156.59079995898,2.29075777860098,0.175901286619045,13.0229734110026,9.05740129615215e-39,2.11168544166474e-36,"Nrap","18175","nebulin-related anchoring protein","NM_001286552","ENSMUSG00000049134"
"Casp7",528.549471903569,-0.230462903748463,0.10409398060908,-2.21398876668917,0.0268295516890351,0.0876461700549434,"Casp7","12369","caspase 7","NM_007611","ENSMUSG00000025076"
"Dclre1a",704.763898461149,0.893864384046967,0.120561727043896,7.41416373142628,1.22394636237721e-13,3.90758659368679e-12,"Dclre1a","55947","DNA cross-link repair 1A","NM_001360437","ENSMUSG00000025077"
"Gm32575",66.1892725958936,1.56229422183046,0.182686510917412,8.55177655966474,1.2120824600993e-17,6.10138895184642e-16,"Gm32575","102635171","predicted gene, 32575","XR_386826",NA
"Gm32718",37.9923025375535,0.9629554617544,0.246573363152071,3.90535072176677,9.40888256680275e-05,0.000685791814895837,"Gm32718","102635359","predicted gene, 32718","XR_001782685",NA
"Tdrd1",28.3429235781911,-0.5596370643878,0.244812552809469,-2.28598189907096,0.0222553175269272,0.0755589138263314,"Tdrd1","83561","tudor domain containing 1","NM_001002238","ENSMUSG00000025081"
"Ablim1",5707.52067973103,-0.232794268269626,0.0533139170277469,-4.36648217290937,1.26263587940342e-05,0.00011214358469749,"Ablim1","226251","actin-binding LIM protein 1","NM_001103177","ENSMUSG00000025085"
"Fhip2a",1958.05299786081,0.383879027302716,0.0562733061680927,6.82168959748054,8.99759166946286e-12,2.30055305615025e-10,"Fhip2a","226252","FHF complex subunit HOOK interacting protein 2A","NM_145505","ENSMUSG00000033478"
"Trub1",1041.38165680465,-0.449843681951137,0.0591341753421433,-7.60716927814407,2.80164265120394e-14,9.52827373064924e-13,"Trub1","72133","TruB pseudouridine (psi) synthase family member 1","NM_028115","ENSMUSG00000025086"
"Gm50287",10.9855717746913,1.27050236876923,0.473564323975326,2.68285068035535,0.00729975749051995,0.0302772478872947,"Gm50287","115489013","predicted gene, 50287","XR_003952870",NA
"Gfra1",1041.67569723447,0.788861464104195,0.103184602428165,7.64514710083207,2.08706593348259e-14,7.22279712409726e-13,"Gfra1","14585","glial cell line derived neurotrophic factor family receptor alpha 1","NM_001285457","ENSMUSG00000025089"
"Pnlip",36.6096554450753,-0.976679785788403,0.296137797297376,-3.29805852107301,0.000973558415699991,0.00533740147518197,"Pnlip","69060","pancreatic lipase","NM_026925","ENSMUSG00000046008"
"Hspa12a",5914.95488423231,-0.261843531209615,0.101659092775068,-2.57570202587754,0.0100036814082658,0.0393243516240565,"Hspa12a","73442","heat shock protein 12A","NM_001327998","ENSMUSG00000025092"
"Emx2",471.759586309406,-0.333689662119439,0.094071998394372,-3.54717309948634,0.000389388657467301,0.00241920673971357,"Emx2","13797","empty spiracles homeobox 2","NM_010132","ENSMUSG00000043969"
"Nanos1",701.790521479231,-0.308967205516437,0.078395962892006,-3.94111117612081,8.1105021850527e-05,0.00060180062067399,"Nanos1","332397","nanos C2HC-type zinc finger 1","NM_178421","ENSMUSG00000072437"
"Grk5",722.169476389887,0.807925401148263,0.0916225435970327,8.81797611624514,1.16547104964481e-18,6.53512073691658e-17,"Grk5","14773","G protein-coupled receptor kinase 5","NM_018869","ENSMUSG00000003228"
"Csf2ra",426.546379682533,-0.258234708594325,0.0785229984582993,-3.28865063311946,0.0010066889894162,0.00548678013025703,"Csf2ra","12982","colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage)","NM_009970","ENSMUSG00000059326"
"Shroom4",116.513564704154,0.89860501859908,0.137714851337209,6.52511337647059,6.79501152525212e-11,1.5318169111443e-09,"Shroom4","208431","shroom family member 4","NM_001040459","ENSMUSG00000068270"
"Dgkk",505.716206332101,3.58551654246795,0.269409355706797,13.308804859658,2.05746560008531e-40,5.20803328113023e-38,"Dgkk","331374","diacylglycerol kinase kappa","NM_177914","ENSMUSG00000062393"
"Clcn5",956.616433923606,0.970180041048158,0.12242427877992,7.92473560569004,2.2863226831902e-15,8.71211862869831e-14,"Clcn5","12728","chloride channel, voltage-sensitive 5","NM_001243762","ENSMUSG00000004317"
"Plp2",83.4166739499958,0.693454741894974,0.151902429353891,4.56513266341128,4.99178564035798e-06,4.8939343809388e-05,"Plp2","18824","proteolipid protein 2","NM_019755","ENSMUSG00000031146"
"Wdr45",475.443087369149,-0.312651750765921,0.105722414860561,-2.9572891536604,0.00310356925243168,0.0146489460798713,"Wdr45","54636","WD repeat domain 45","NM_001290792","ENSMUSG00000039382"
"Kcnd1",235.54096995012,-0.403421029248605,0.102072007658066,-3.95231796164955,7.73978039423816e-05,0.000577679733805838,"Kcnd1","16506","potassium voltage-gated channel, Shal-related family, member 1","NM_008423","ENSMUSG00000009731"
"B630019K06Rik",644.294832307632,0.413905492889998,0.0708257057811565,5.84400096440859,5.09617325218245e-09,8.88770608813197e-08,"B630019K06Rik","102941","F-box and leucine-rich repeat protein 17 pseudogene","NM_175327","ENSMUSG00000052364"
"Lancl3",84.4363269868551,0.798280245441811,0.293973878585092,2.71548019600913,0.00661797343967241,0.0279000407750548,"Lancl3","236285","LanC lantibiotic synthetase component C-like 3 (bacterial)","NM_173414","ENSMUSG00000047344"
"1810030O07Rik",497.783861186279,-0.3953028037186,0.0801790504729324,-4.93025050043527,8.21242415660792e-07,9.40025475652039e-06,"1810030O07Rik","69155","RIKEN cDNA 1810030O07 gene","NM_175141","ENSMUSG00000044148"
"Med14",3772.06369472388,0.350456282872394,0.0360162420289769,9.73050665836911,2.23477056461873e-22,1.6778771031559e-20,"Med14","26896","mediator complex subunit 14","NM_001048208","ENSMUSG00000064127"
"AA414768",239.797645596702,-0.617343163397136,0.0934930657531227,-6.60309038348672,4.02673864900191e-11,9.46283582515448e-10,"AA414768","245350","expressed sequence AA414768","NM_001272033","ENSMUSG00000083307"
"Ddx3x",7792.66945827415,0.728390011995153,0.281566452510481,2.58692044276134,0.00968379480407159,0.0382921580302041,"Ddx3x","13205","DEAD box helicase 3, X-linked","NM_008015","ENSMUSG00000000787"
"Maoa",1694.08529212974,0.220818338165388,0.0862921110180622,2.55896321877173,0.0104984848540195,0.0409290765959012,"Maoa","17161","monoamine oxidase A","NM_173740","ENSMUSG00000025037"
"Gm14636",11.1135069552655,2.10536853115333,0.465851086332438,4.51940242906486,6.20144191972992e-06,5.92682574841934e-05,"Gm14636","100503338","predicted gene 14636","NR_166817",NA
"Elk1",1385.91161119113,-0.15397906789639,0.0588389329344866,-2.61695887768453,0.00887170285825724,0.0354860155137713,"Elk1","13712","ELK1, member of ETS oncogene family","NM_007922","ENSMUSG00000009406"
"Zcchc12",585.309482201721,0.514686596096,0.106190051327727,4.84684383951901,1.25441088942326e-06,1.38541188552222e-05,"Zcchc12","72693","zinc finger, CCHC domain containing 12","NM_001358476","ENSMUSG00000036699"
"Lonrf3",786.657839033931,0.924452716027391,0.261339009836143,3.53736978113989,0.000404133415377303,0.0024968061321724,"Lonrf3","74365","LON peptidase N-terminal domain and ring finger 3","NM_028894","ENSMUSG00000016239"
"Rnf113a1",484.997318604426,0.465862002091645,0.0927510158676643,5.02271589948222,5.09458771304706e-07,6.11178061526613e-06,"Rnf113a1","69942","ring finger protein 113A1","NM_153503","ENSMUSG00000036537"
"Dcaf12l2",41.1704465360912,-0.489108984776077,0.220113334703168,-2.22207793742101,0.0262780389936789,0.086203526210389,"Dcaf12l2","245403","DDB1 and CUL4 associated factor 12-like 2","NM_175539","ENSMUSG00000050926"
"Dcaf12l1",893.10743596499,-0.38379822565207,0.081535271432111,-4.70714353323314,2.5121203388626e-06,2.60001520352257e-05,"Dcaf12l1","245404","DDB1 and CUL4 associated factor 12-like 1","NM_001190718","ENSMUSG00000045284"
"Apln",412.301099784434,1.26442828245847,0.202060320444768,6.25767730980166,3.90753282337385e-10,8.01360811312052e-09,"Apln","30878","apelin","NM_013912","ENSMUSG00000037010"
"Bcorl1",1643.39614605076,0.80133267682671,0.105615014029624,7.58729887212763,3.26643072156298e-14,1.09617208248815e-12,"Bcorl1","320376","BCL6 co-repressor-like 1","NM_178782","ENSMUSG00000036959"
"Elf4",23.0633557313736,-1.27628429075451,0.325543572081028,-3.92047148280613,8.83758940509667e-05,0.000649225732458159,"Elf4","56501","E74 like ETS transcription factor 4","NM_001381876","ENSMUSG00000031103"
"Rab33a",893.708984820811,0.221409430448912,0.0776213890480981,2.85242808926951,0.00433866277415986,0.0194772651875699,"Rab33a","19337","RAB33A, member RAS oncogene family","NM_011228","ENSMUSG00000031104"
"Rbmx2",380.842839143755,-0.516548204302853,0.120861010019907,-4.27390276001973,1.92080831937174e-05,0.000165137324652828,"Rbmx2","209003","RNA binding motif protein, X-linked 2","NM_173376","ENSMUSG00000031107"
"Frmd7",40.3796520698208,-0.722034058711344,0.270704847718506,-2.66723726891716,0.00764776587468179,0.0315241133111604,"Frmd7","385354","FERM domain containing 7","NM_001190332","ENSMUSG00000036131"
"Gpc4",1297.19660259506,0.216711947536401,0.058022412269979,3.73496962739222,0.000187737843771011,0.00127746806980743,"Gpc4","14735","glypican 4","NM_008150","ENSMUSG00000031119"
"Hprt",3527.56511060845,0.191744645589673,0.0758205962193336,2.52892558421717,0.0114412282504476,0.0439659777422859,"Hprt",NA,NA,NA,NA
"Smim10l2a",1808.60676555127,-0.221657347503955,0.0811796333811389,-2.73045514338888,0.00632469395539392,0.0268810871181638,"Smim10l2a","320237","small integral membrane protein 10 like 2A","NM_183030","ENSMUSG00000054850"
"Rbmx",1877.17176053542,0.562186773671107,0.117458364168306,4.78626428736529,1.69914281030186e-06,1.83579947900845e-05,"Rbmx","19655","RNA binding motif protein, X chromosome","NM_001166623","ENSMUSG00000031134"
"Gpr101",19.6320040662249,1.34167035502692,0.385383110909131,3.481393753509,0.000498811627618091,0.00300729609723204,"Gpr101","245424","G protein-coupled receptor 101","NM_001033360","ENSMUSG00000036357"
"Sox3",421.385934455386,0.34606832299345,0.102813358656783,3.36598597219954,0.000762705869377245,0.00432737281443977,"Sox3","20675","SRY (sex determining region Y)-box 3","NM_009237","ENSMUSG00000045179"
"Ldoc1",21.7631454356238,-0.788170551447864,0.320268045725067,-2.46097155794452,0.01385613500484,0.0515034311203608,"Ldoc1","434784","regulator of NFKB signaling","NM_001018087","ENSMUSG00000057615"
"Slitrk4",1065.08562157944,0.596515650592814,0.27543629291739,2.16571187578292,0.0303332109742442,0.0963013763067264,"Slitrk4","245446","SLIT and NTRK-like family, member 4","NM_001365111","ENSMUSG00000046699"
"Slitrk2",726.503688194673,0.675347905883047,0.190074858187914,3.55306278968982,0.000380773566869911,0.00237067000399436,"Slitrk2","245450","SLIT and NTRK-like family, member 2","NM_001161431","ENSMUSG00000036790"
"Aff2",1729.66004412605,0.566541328859152,0.194954416570126,2.90601946253095,0.00366058679498752,0.0168341389619475,"Aff2","14266","AF4/FMR2 family, member 2","NM_008032","ENSMUSG00000031189"
"Mamld1",3288.36887607561,0.324739461718245,0.0842963515565306,3.8523548851396,0.000116987307636308,0.000836520623086256,"Mamld1","333639","mastermind-like domain containing 1","NM_001081354","ENSMUSG00000059401"
"Prrg3",1593.72270659152,-0.307420861105053,0.0833078765646795,-3.69017761323414,0.000224097530275707,0.00149558724631083,"Prrg3","208748","proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)","NM_001081135","ENSMUSG00000033361"
"Gabre",63.1079439242337,1.28969989854865,0.225916419582329,5.70874795613806,1.13810281883083e-08,1.88849663334541e-07,"Gabre","14404","gamma-aminobutyric acid (GABA) A receptor, subunit epsilon","NM_017369","ENSMUSG00000031340"
"Gabrq",120.605923581878,0.702300059680233,0.195286792686463,3.5962496491393,0.000322837986549119,0.00205768571354814,"Gabrq","57249","gamma-aminobutyric acid type A receptor subunit theta","NM_001290435","ENSMUSG00000031344"
"Pnma3",811.306275021852,0.981410815987317,0.07512691456338,13.063371784813,5.3313121311479e-39,1.25954026202413e-36,"Pnma3","245468","paraneoplastic antigen MA3","NM_153169","ENSMUSG00000046287"
"F8a",584.864838851416,0.587354425658643,0.10771288360034,5.45296352698138,4.95372325506461e-08,7.25413407904875e-07,"F8a","14070","factor 8-associated gene A","NM_007978","ENSMUSG00000078317"
"Zfp275",1203.51443103004,0.446662987194481,0.0676129153807787,6.6061784894053,3.94367380815395e-11,9.29228141046274e-10,"Zfp275","27081","zinc finger protein 275","NM_001160229","ENSMUSG00000031365"
"Zfp92",55.5423225657553,0.966842490556204,0.183145334707797,5.27909974938086,1.29820122710338e-07,1.74263845023067e-06,"Zfp92","22754","zinc finger protein 92","NM_001310531","ENSMUSG00000031374"
"Abcd1",486.927173686992,-0.219930905523736,0.0839327697692378,-2.62032226659989,0.00878467080008154,0.0352161950015034,"Abcd1","11666","ATP-binding cassette, sub-family D member 1","NM_007435","ENSMUSG00000031378"
"Flna",5243.16771887616,-0.252700038740726,0.0791002384462296,-3.19468112491855,0.00139985414913446,0.00734281103271566,"Flna","192176","filamin, alpha","NM_001290421","ENSMUSG00000031328"
"Emd",1733.45968766457,0.818250929858553,0.106426071241494,7.68844438504023,1.48934731826703e-14,5.22569210542049e-13,"Emd","13726","emerin","NM_001410134","ENSMUSG00000001964"
"Lage3",225.451731603131,-0.27313431467335,0.0987021236005719,-2.7672587448946,0.00565298687887756,0.0244663591858406,"Lage3","66192","L antigen family, member 3","NM_025410","ENSMUSG00000015289"
"Ikbkg",1576.71198275817,-0.321344501411557,0.0547743037015566,-5.86670171404525,4.44549365476348e-09,7.82999026528371e-08,"Ikbkg","16151","inhibitor of kappaB kinase gamma","NM_001136067","ENSMUSG00000004221"
"Pwwp4d",17.9045296332816,-1.29190266242489,0.312502311673053,-4.13405793867056,3.56413560355604e-05,0.00028902937647327,"Pwwp4d","546325","PWWP domain containing 4D","NM_001081670","ENSMUSG00000079531"
"Gab3",80.3008713336092,0.437729657173079,0.183292322722902,2.38815052736732,0.0169334045579086,0.0604803457693171,"Gab3","210710","growth factor receptor bound protein 2-associated protein 3","NM_181584","ENSMUSG00000032750"
"Dkc1",786.853952527609,-0.480429618088101,0.158077043308504,-3.03921181743318,0.00237198016745552,0.0116230964013121,"Dkc1","245474","dyskeratosis congenita 1, dyskerin","NM_001030307","ENSMUSG00000031403"
"Tbl1x",2743.94249884929,0.333693118906693,0.0618348673481942,5.39652033257637,6.79457151600503e-08,9.7247990865988e-07,"Tbl1x","21372","transducin (beta)-like 1 X-linked","NM_020601","ENSMUSG00000025246"
"Gk",579.779859135049,0.45377673545132,0.204900653599083,2.21461829174639,0.0267862754250126,0.0875370738206932,"Gk","14933","glycerol kinase","NM_001294138","ENSMUSG00000025059"
"Pdk3",2341.23246041227,0.378078658692022,0.0839775514623618,4.5021395850232,6.72727736928444e-06,6.39831603362056e-05,"Pdk3","236900","pyruvate dehydrogenase kinase, isoenzyme 3","NM_145630","ENSMUSG00000035232"
"Zc4h2",460.491462631024,-0.300961748109379,0.102874404423693,-2.92552603143006,0.00343874404972917,0.0159547278913724,"Zc4h2","245522","zinc finger, C4H2 domain containing","NM_001003916","ENSMUSG00000035062"
